sample	probe_id	CpG_meth	CpG_total	CpG_frac	nonCpG_meth	nonCpG_total	nonCpG_frac	n_reads	n_reads_with_CpG
V21_S12	cg14712186	122	2776	0.0439481	58	5274	0.0109973	187	187
V21_S12	cg14743594	1884	4036	0.466799	115	8047	0.014291	253	253
V21_S12	cg14861089	19	527	0.0360531	6	1098	0.00546448	32	32
V21_S12	cg15044248	4	259	0.015444	7	849	0.00824499	22	22
V21_S12	cg15267232	38	463	0.0820734	8	1102	0.00725953	28	28
V21_S12	cg15467646	362	1395	0.259498	59	4042	0.0145967	112	112
V21_S12	cg15576900	40	1554	0.02574	60	4407	0.0136147	135	135
V21_S12	cg15778437	43	1146	0.0375218	37	3307	0.0111884	95	95
V21_S12	cg15836635	173	2319	0.0746011	121	7806	0.0155009	228	228
V21_S12	cg15994026	39	1052	0.0370722	35	2911	0.0120234	86	86
V21_S12	cg16150752	120	817	0.146879	7	1571	0.00445576	48	48
V21_S12	cg16328106	10	158	0.0632911	8	568	0.0140845	19	19
V21_S12	cg16732616	8	492	0.0162602	4	840	0.0047619	24	24
V21_S12	cg16779463	34	1655	0.0205438	41	4942	0.00829624	136	135
V21_S12	cg16926316	458	479	0.956159	20	1916	0.0104384	46	46
V21_S12	cg17031478	11	515	0.0213592	14	1390	0.0100719	37	37
V21_S12	cg17712694	204	1944	0.104938	41	3793	0.0108094	114	114
V21_S12	cg17774001	327	353	0.926346	28	2647	0.010578	73	73
V21_S12	cg17812788	9	416	0.0216346	8	914	0.00875274	26	26
V21_S12	cg17839237	0	232	0	3	877	0.00342075	24	24
V21_S12	cg17872757	86	906	0.0949227	35	2428	0.0144152	75	75
V21_S12	cg17969084	21	1231	0.0170593	39	3515	0.0110953	110	110
V21_S12	cg18091469	6	130	0.0461538	14	463	0.0302376	18	18
V21_S12	cg18206027	43	577	0.0745234	18	1339	0.0134429	44	44
V21_S12	cg18621142	510	581	0.877797	35	2684	0.0130402	74	74
V21_S12	cg18751958	597	659	0.905918	33	2297	0.0143666	55	55
V21_S12	cg18816098	11	311	0.0353698	12	871	0.0137773	27	27
V21_S12	cg19497031	340	5020	0.0677291	127	9744	0.0130337	330	330
V21_S12	cg19807257	58	429	0.135198	14	1384	0.0101156	44	44
V21_S12	cg19882915	572	625	0.9152	23	2932	0.00784447	70	70
V21_S12	cg20072442	119	2550	0.0466667	109	7797	0.0139797	217	217
V21_S12	cg20079899	115	1433	0.0802512	60	3796	0.0158061	113	113
V21_S12	cg20183619	316	3376	0.0936019	108	10850	0.00995392	306	305
V21_S12	cg20295992	108	2079	0.0519481	98	7163	0.0136814	223	223
V21_S12	cg20449590	72	433	0.166282	13	1170	0.0111111	35	35
V21_S12	cg20690085	487	541	0.900185	26	2895	0.008981	76	76
V21_S12	cg20872937	219	4188	0.0522923	119	11338	0.0104957	317	317
V21_S12	cg20980783	188	3927	0.0478737	124	10068	0.0123162	291	291
V21_S12	cg21038156	301	3731	0.0806754	122	9009	0.013542	285	285
V21_S12	cg21039708	42	546	0.0769231	21	1644	0.0127737	49	49
V21_S12	cg21185289	555	4915	0.11292	165	13995	0.0117899	410	410
V21_S12	cg21277995	274	5330	0.0514071	114	10128	0.0112559	332	332
V21_S12	cg21790626	37	425	0.0870588	9	1192	0.00755034	35	35
V21_S12	cg21898844	600	630	0.952381	54	3272	0.0165037	99	99
V21_S12	cg21929943	64	756	0.0846561	25	2362	0.0105843	61	61
V21_S12	cg22231056	6	359	0.0167131	20	1142	0.0175131	34	34
V21_S12	cg22399133	2	260	0.00769231	6	851	0.00705053	24	24
V21_S12	cg22868282	76	1646	0.0461725	57	4529	0.0125856	148	148
V21_S12	cg23026864	19	564	0.0336879	11	1184	0.00929054	33	33
V21_S12	cg23164203	11	485	0.0226804	23	1903	0.0120862	52	52
V21_S12	cg23871697	613	651	0.941628	37	2498	0.0148118	57	57
V21_S12	cg23912454	8	308	0.025974	12	858	0.013986	24	24
V21_S12	cg23960736	47	66	0.712121	34	1949	0.0174448	58	53
V21_S12	cg24221648	22	506	0.0434783	10	1060	0.00943396	33	33
V21_S12	cg24292235	32	1092	0.029304	37	2984	0.0123995	90	90
V21_S12	cg24416513	19	667	0.0284858	7	786	0.00890585	27	27
V21_S12	cg24507921	2	200	0.01	13	1423	0.00913563	36	36
V21_S12	cg24632241	1	26	0.0384615	0	124	0	4	4
V21_S12	cg24761507	994	12980	0.0765794	540	44626	0.0121006	1352	1350
V21_S12	cg24831879	617	661	0.933434	27	3401	0.00793884	81	81
V21_S12	cg25200152	8	344	0.0232558	16	1119	0.0142985	38	38
V21_S12	cg25875213	29	1137	0.0255057	46	3406	0.0135056	110	110
V21_S12	cg25884711	252	2608	0.0966258	85	7978	0.0106543	229	229
V21_S12	cg26121782	12	447	0.0268456	15	1053	0.014245	26	26
V21_S12	cg26682580	188	2933	0.0640982	89	7589	0.0117275	221	221
V21_S12	cg27200446	989	3708	0.266721	124	10397	0.0119265	312	312
V21_S12	cg27393010	58	560	0.103571	16	1667	0.00959808	45	45
V21_S12	cg27577527	1	138	0.00724638	6	577	0.0103986	18	18
V21_S13	cg00002719	72	692	0.104046	2	2427	0.000824063	86	86
V21_S13	cg00469207	205	1182	0.173435	4	3325	0.00120301	99	99
V21_S13	cg00582524	73	557	0.131059	1	1718	0.000582072	54	54
V21_S13	cg00995986	111	222	0.5	0	1841	0	52	49
V21_S13	cg01163404	651	795	0.818868	8	3999	0.0020005	115	115
V21_S13	cg01419831	819	2807	0.291771	9	8098	0.00111139	260	260
V21_S13	cg01452847	29	787	0.0368488	0	1730	0	53	53
V21_S13	cg01576677	110	1726	0.0637312	4	3655	0.00109439	120	120
V21_S13	cg02467990	40	457	0.0875274	2	941	0.0021254	33	33
V21_S13	cg02511231	1545	11088	0.13934	46	27516	0.00167175	917	917
V21_S13	cg02571204	515	603	0.854063	13	2358	0.00551315	78	75
V21_S13	cg02699898	1080	1243	0.868866	93	4889	0.0190223	126	126
V21_S13	cg02919936	1150	7907	0.145441	43	21701	0.00198148	676	676
V21_S13	cg03011535	892	5536	0.161127	10	13793	0.000725005	458	458
V21_S13	cg03217795	113	2008	0.0562749	4	4471	0.000894654	151	151
V21_S13	cg03257575	108	560	0.192857	1	1490	0.000671141	51	51
V21_S13	cg03401096	106	2334	0.0454156	4	5644	0.000708717	188	188
V21_S13	cg03502002	6	356	0.0168539	1	722	0.00138504	23	23
V21_S13	cg03563667	8	675	0.0118519	2	1472	0.0013587	44	44
V21_S13	cg03735888	464	1711	0.271186	6	5686	0.00105522	175	175
V21_S13	cg04123776	136	948	0.14346	6	3084	0.00194553	95	95
V21_S13	cg04261408	126	638	0.197492	2	1396	0.00143266	51	51
V21_S13	cg04281464	486	1568	0.309949	2	4884	0.0004095	147	147
V21_S13	cg04869380	294	340	0.864706	4	2764	0.00144718	70	67
V21_S13	cg04904331	359	2531	0.141841	12	5779	0.00207648	193	193
V21_S13	cg05057720	224	1134	0.197531	6	2582	0.00232378	76	76
V21_S13	cg05166490	981	5099	0.192391	23	10812	0.00212727	356	356
V21_S13	cg05302386	164	4220	0.0388626	20	12690	0.00157604	380	380
V21_S13	cg05374412	270	2003	0.134798	12	6040	0.00198675	181	181
V21_S13	cg05377226	81	2078	0.0389798	4	5189	0.000770861	172	172
V21_S13	cg05917460	516	3459	0.149176	10	11166	0.000895576	360	360
V21_S13	cg06013113	659	745	0.884564	8	3060	0.00261438	85	85
V21_S13	cg06382344	393	3855	0.101946	7	6253	0.00111946	226	226
V21_S13	cg06463958	1136	7893	0.143925	30	22729	0.0013199	726	726
V21_S13	cg06530490	221	2256	0.097961	9	5165	0.0017425	169	169
V21_S13	cg06590173	66	201	0.328358	2	1710	0.00116959	57	51
V21_S13	cg06825142	4811	10447	0.460515	79	27277	0.00289621	834	830
V21_S13	cg06962944	119	913	0.13034	2	2586	0.000773395	80	80
V21_S13	cg07790615	1279	5207	0.245631	11	10268	0.00107129	368	368
V21_S13	cg07915921	105	682	0.153959	4	1603	0.00249532	53	53
V21_S13	cg08382226	439	3190	0.137618	13	9592	0.0013553	321	321
V21_S13	cg08548396	1249	2251	0.554865	21	6605	0.00317941	210	210
V21_S13	cg08566455	166	672	0.247024	5	1286	0.00388802	33	33
V21_S13	cg08862890	217	1023	0.212121	8	3289	0.00243235	103	103
V21_S13	cg08934785	70	505	0.138614	1	2488	0.000401929	77	77
V21_S13	cg09250933	229	728	0.31456	7	3032	0.00230871	80	80
V21_S13	cg09493505	765	4203	0.182013	16	9593	0.00166788	321	321
V21_S13	cg10143067	456	1865	0.244504	7	5729	0.00122185	191	190
V21_S13	cg10249375	242	1748	0.138444	7	6047	0.0011576	181	181
V21_S13	cg10512745	2017	15371	0.131221	64	45583	0.00140403	1564	1563
V21_S13	cg11014373	95	1612	0.058933	8	4190	0.00190931	151	151
V21_S13	cg11017065	317	2245	0.141203	4	5588	0.00071582	197	197
V21_S13	cg11314310	1001	1150	0.870435	20	3915	0.00510856	126	126
V21_S13	cg11561737	437	2898	0.150794	3	6921	0.000433463	243	243
V21_S13	cg11601252	3510	18832	0.186385	50	50342	0.000993206	1640	1640
V21_S13	cg11660826	195	973	0.200411	0	2422	0	83	83
V21_S13	cg11942956	87	476	0.182773	4	897	0.00445931	27	27
V21_S13	cg11957331	644	3192	0.201754	12	7282	0.0016479	255	255
V21_S13	cg12042659	182	675	0.26963	3	2172	0.00138122	71	71
V21_S13	cg12074025	252	1131	0.222812	1	3398	0.000294291	103	103
V21_S13	cg12483476	1285	4929	0.260702	22	9208	0.00238923	302	302
V21_S13	cg12528056	1051	1285	0.817899	9	3075	0.00292683	84	84
V21_S13	cg12928379	607	1309	0.463713	8	3834	0.00208659	119	119
V21_S13	cg12974388	1558	15142	0.102893	31	45191	0.000685977	1464	1460
V21_S13	cg13314145	1704	7110	0.239662	35	13079	0.00267605	439	439
V21_S13	cg13592399	337	4209	0.0800665	20	14725	0.00135823	452	452
V21_S13	cg13840308	1041	1137	0.915567	17	4343	0.00391434	139	139
V21_S13	cg13912117	1328	7584	0.175105	28	20538	0.00136333	635	635
V21_S13	cg13939859	41	476	0.0861345	4	995	0.0040201	34	34
V21_S13	cg13958426	1	65	0.0153846	0	225	0	8	8
V21_S13	cg14038391	280	1605	0.174455	7	3956	0.00176946	116	116
V21_S13	cg14050824	937	1255	0.746614	8	4400	0.00181818	118	118
V21_S13	cg14123923	69	667	0.103448	1	1180	0.000847458	41	41
V21_S13	cg14168530	1167	4982	0.234243	25	12520	0.00199681	406	406
V21_S13	cg14186641	169	6050	0.0279339	17	12445	0.00136601	434	434
V21_S13	cg14327531	63	389	0.161954	3	1167	0.00257069	43	43
V21_S13	cg14394692	2654	4774	0.555928	26	12560	0.00207006	356	356
V21_S13	cg14458834	185	613	0.301794	3	1124	0.00266904	38	38
V21_S13	cg14473102	33	675	0.0488889	2	1181	0.00169348	31	31
V21_S13	cg14489801	45	142	0.316901	1	836	0.00119617	25	25
V21_S13	cg14712186	560	3642	0.153762	12	6584	0.0018226	242	242
V21_S13	cg14743594	2802	5321	0.526593	28	10218	0.00274026	343	343
V21_S13	cg14861089	62	1086	0.0570902	0	2083	0	65	65
V21_S13	cg15044248	18	268	0.0671642	0	747	0	22	22
V21_S13	cg15267232	129	802	0.160848	2	1775	0.00112676	54	54
V21_S13	cg15467646	792	2493	0.31769	16	6732	0.00237671	199	199
V21_S13	cg15576900	362	3046	0.118844	16	7763	0.00206106	258	258
V21_S13	cg15778437	217	1405	0.154448	6	4158	0.001443	124	124
V21_S13	cg15836635	701	4099	0.171017	14	13394	0.00104524	407	407
V21_S13	cg15994026	85	1931	0.0440186	5	5137	0.000973331	166	166
V21_S13	cg16150752	316	1242	0.254428	7	2334	0.00299914	80	80
V21_S13	cg16328106	109	507	0.21499	0	1372	0	52	52
V21_S13	cg16732616	140	1004	0.139442	1	1709	0.000585138	54	54
V21_S13	cg16779463	506	2985	0.169514	9	8216	0.00109542	256	256
V21_S13	cg16926316	712	768	0.927083	10	3149	0.00317561	80	80
V21_S13	cg17031478	23	816	0.0281863	0	1870	0	60	60
V21_S13	cg17712694	652	3119	0.209041	12	5998	0.00200067	197	197
V21_S13	cg17774001	356	420	0.847619	5	3234	0.00154607	98	97
V21_S13	cg17812788	23	533	0.043152	3	1040	0.00288462	37	37
V21_S13	cg17839237	33	466	0.0708155	0	1514	0	49	49
V21_S13	cg17872757	273	1402	0.194722	7	3405	0.0020558	113	113
V21_S13	cg17969084	80	2019	0.0396236	10	6432	0.00155473	213	213
V21_S13	cg18091469	97	228	0.425439	2	921	0.00217155	31	31
V21_S13	cg18206027	135	765	0.176471	5	1800	0.00277778	60	60
V21_S13	cg18621142	329	450	0.731111	3	2242	0.00133809	71	71
V21_S13	cg18751958	908	1014	0.895464	14	3493	0.00400802	81	81
V21_S13	cg18816098	11	579	0.0189983	0	1720	0	52	52
V21_S13	cg19497031	514	7594	0.067685	17	13341	0.00127427	475	475
V21_S13	cg19807257	291	976	0.298156	5	3107	0.00160927	97	97
V21_S13	cg19882915	685	794	0.86272	9	3604	0.00249723	94	94
V21_S13	cg20072442	589	4008	0.146956	13	11153	0.00116561	369	369
V21_S13	cg20079899	588	2943	0.199796	7	7282	0.000961274	246	246
V21_S13	cg20183619	373	4676	0.079769	22	14344	0.00153374	445	444
V21_S13	cg20295992	514	3432	0.149767	9	10721	0.000839474	348	347
V21_S13	cg20449590	272	914	0.297593	3	2435	0.00123203	83	83
V21_S13	cg20690085	290	341	0.85044	0	1903	0	56	56
V21_S13	cg20872937	765	5745	0.133159	24	15018	0.00159808	459	459
V21_S13	cg20980783	1689	6449	0.261901	23	15315	0.0015018	486	486
V21_S13	cg21038156	654	4951	0.132095	11	11083	0.000992511	369	369
V21_S13	cg21039708	69	689	0.100145	1	1961	0.000509944	61	61
V21_S13	cg21185289	1661	7738	0.214655	28	20507	0.00136539	666	666
V21_S13	cg21277995	2195	9031	0.243052	39	16325	0.00238897	591	591
V21_S13	cg21790626	193	593	0.325464	0	1599	0	52	52
V21_S13	cg21898844	618	707	0.874116	8	4134	0.00193517	114	113
V21_S13	cg21929943	141	1049	0.134414	1	3055	0.000327332	91	91
V21_S13	cg22231056	7	505	0.0138614	0	1572	0	52	52
V21_S13	cg22399133	133	580	0.22931	3	1833	0.00163666	52	52
V21_S13	cg22868282	61	2185	0.0279176	2	5485	0.000364631	211	211
V21_S13	cg23026864	151	1295	0.116602	1	2725	0.000366972	81	81
V21_S13	cg23164203	53	656	0.0807927	1	2590	0.0003861	76	76
V21_S13	cg23871697	1050	1149	0.913838	12	4470	0.00268456	107	107
V21_S13	cg23912454	0	590	0	1	1529	0.000654022	50	50
V21_S13	cg23960736	38	77	0.493506	4	2186	0.00182983	70	63
V21_S13	cg24221648	150	754	0.198939	5	1462	0.00341997	49	49
V21_S13	cg24292235	257	1921	0.133784	8	4894	0.00163465	163	163
V21_S13	cg24416513	38	879	0.0432309	1	1111	0.00090009	41	41
V21_S13	cg24507921	6	292	0.0205479	2	2074	0.00096432	58	58
V21_S13	cg24632241	22	280	0.0785714	1	705	0.00141844	24	24
V21_S13	cg24761507	2890	19320	0.149586	51	61778	0.000825537	2032	2030
V21_S13	cg24831879	617	712	0.866573	7	3547	0.0019735	89	89
V21_S13	cg25200152	38	387	0.0981912	0	1423	0	46	46
V21_S13	cg25875213	151	2236	0.0675313	4	6231	0.000641952	203	203
V21_S13	cg25884711	1157	4001	0.289178	18	12117	0.00148552	376	376
V21_S13	cg26121782	156	801	0.194757	5	1603	0.00311915	54	54
V21_S13	cg26682580	600	5141	0.116709	26	12910	0.00201394	409	409
V21_S13	cg27200446	1502	4909	0.305969	23	13386	0.00171821	448	448
V21_S13	cg27393010	79	827	0.095526	1	2516	0.000397456	74	74
V21_S13	cg27577527	32	564	0.0567376	0	2276	0	68	68
V21_S14	cg00002719	3	531	0.00564972	2	1943	0.00102934	58	58
V21_S14	cg00469207	71	1013	0.0700888	6	2886	0.002079	78	78
V21_S14	cg00582524	23	498	0.0461847	1	1678	0.000595948	44	44
V21_S14	cg00995986	22	274	0.080292	0	2362	0	63	56
V21_S14	cg01163404	577	659	0.875569	1	3511	0.000284819	91	91
V21_S14	cg01419831	438	2672	0.163922	8	8434	0.000948542	245	245
V21_S14	cg01452847	45	801	0.0561798	0	1896	0	56	56
V21_S14	cg01576677	150	1369	0.109569	4	3137	0.0012751	89	89
V21_S14	cg02467990	7	300	0.0233333	1	821	0.00121803	23	23
V21_S14	cg02511231	802	9796	0.0818702	16	24351	0.000657057	734	734
V21_S14	cg02571204	658	688	0.956395	5	2559	0.00195389	82	82
V21_S14	cg02699898	1032	1180	0.874576	3	4689	0.000639795	111	111
V21_S14	cg02919936	534	6317	0.0845338	16	18133	0.000882369	484	484
V21_S14	cg03011535	220	3637	0.0604894	6	9633	0.000622859	256	256
V21_S14	cg03217795	52	1079	0.0481928	1	2459	0.000406669	73	73
V21_S14	cg03257575	59	433	0.136259	2	1488	0.00134409	39	39
V21_S14	cg03401096	160	2249	0.0711427	16	5683	0.00281541	162	162
V21_S14	cg03502002	11	170	0.0647059	0	363	0	11	11
V21_S14	cg03563667	17	277	0.0613718	0	626	0	17	17
V21_S14	cg03735888	100	648	0.154321	3	2293	0.00130833	63	63
V21_S14	cg04123776	53	851	0.0622797	1	2991	0.000334336	84	84
V21_S14	cg04261408	28	393	0.0712468	0	979	0	30	30
V21_S14	cg04281464	251	1678	0.149583	4	5423	0.000737599	144	144
V21_S14	cg04869380	338	390	0.866667	5	3522	0.00141965	76	76
V21_S14	cg04904331	153	2030	0.0753695	5	5024	0.000995223	150	150
V21_S14	cg05057720	37	678	0.0545723	1	1505	0.000664452	45	45
V21_S14	cg05166490	375	3755	0.0998668	17	9486	0.00179211	261	261
V21_S14	cg05302386	91	2287	0.0397901	4	7555	0.000529451	207	207
V21_S14	cg05374412	97	2120	0.0457547	6	7110	0.000843882	184	184
V21_S14	cg05377226	5	936	0.00534188	1	2523	0.000396354	73	73
V21_S14	cg05917460	140	2930	0.0477816	6	10695	0.00056101	279	279
V21_S14	cg06013113	625	698	0.895415	6	3830	0.00156658	87	87
V21_S14	cg06382344	263	2425	0.108454	5	4295	0.00116414	123	123
V21_S14	cg06463958	545	7714	0.0706508	20	23486	0.000851571	649	649
V21_S14	cg06530490	44	1731	0.0254188	7	4213	0.00166152	127	127
V21_S14	cg06590173	12	116	0.103448	0	1234	0	32	28
V21_S14	cg06825142	1850	6035	0.306545	18	18922	0.000951274	526	526
V21_S14	cg06962944	64	781	0.0819462	0	2048	0	59	59
V21_S14	cg07790615	271	4037	0.0671291	8	8769	0.000912305	260	260
V21_S14	cg07915921	106	689	0.153846	0	1672	0	46	46
V21_S14	cg08382226	152	2544	0.0597484	8	8565	0.000934034	246	245
V21_S14	cg08548396	629	1726	0.364426	5	5125	0.00097561	146	146
V21_S14	cg08566455	106	664	0.159639	3	1330	0.00225564	28	28
V21_S14	cg08862890	24	786	0.0305344	3	2396	0.00125209	71	71
V21_S14	cg08934785	11	471	0.0233546	1	2413	0.000414422	66	66
V21_S14	cg09250933	61	782	0.0780051	1	3397	0.000294377	87	87
V21_S14	cg09493505	103	3062	0.0336381	13	7532	0.00172597	221	221
V21_S14	cg10143067	130	1569	0.0828553	1	5344	0.000187126	155	155
V21_S14	cg10249375	119	2040	0.0583333	4	7129	0.000561089	185	185
V21_S14	cg10512745	1261	13035	0.0967395	31	44905	0.000690346	1341	1339
V21_S14	cg11014373	65	1156	0.0562284	4	4193	0.000953971	124	124
V21_S14	cg11017065	25	1505	0.0166113	2	4293	0.000465875	130	130
V21_S14	cg11314310	749	828	0.904589	5	3055	0.00163666	86	86
V21_S14	cg11561737	224	2719	0.0823832	6	6531	0.000918695	200	200
V21_S14	cg11601252	1523	13958	0.109113	23	40482	0.000568154	1187	1187
V21_S14	cg11660826	2	768	0.00260417	1	2377	0.000420698	67	67
V21_S14	cg11942956	4	456	0.00877193	2	881	0.00227015	24	24
V21_S14	cg11957331	293	2110	0.138863	2	5573	0.000358873	167	167
V21_S14	cg12042659	82	350	0.234286	0	1288	0	36	36
V21_S14	cg12074025	1	576	0.00173611	2	2022	0.00098912	54	54
V21_S14	cg12483476	686	3185	0.215385	9	7128	0.00126263	200	200
V21_S14	cg12528056	1639	1840	0.890761	11	4470	0.00246085	114	114
V21_S14	cg12928379	284	859	0.330617	3	2742	0.00109409	79	79
V21_S14	cg12974388	1247	14145	0.0881584	34	46877	0.000725302	1297	1295
V21_S14	cg13314145	576	5577	0.103281	12	11470	0.00104621	317	317
V21_S14	cg13592399	147	3265	0.045023	14	11915	0.00117499	323	323
V21_S14	cg13840308	1002	1066	0.939962	5	4038	0.00123824	116	116
V21_S14	cg13912117	538	6843	0.0786205	6	18675	0.000321285	521	521
V21_S14	cg13939859	32	462	0.0692641	3	929	0.00322928	29	29
V21_S14	cg13958426	0	50	0	0	159	0	6	6
V21_S14	cg14038391	40	1037	0.0385728	0	3337	0	84	84
V21_S14	cg14050824	868	992	0.875	6	3588	0.00167224	93	93
V21_S14	cg14123923	7	413	0.0169492	1	670	0.00149254	25	25
V21_S14	cg14168530	373	4192	0.088979	17	11604	0.00146501	330	330
V21_S14	cg14186641	153	4556	0.0335821	14	10256	0.00136505	305	305
V21_S14	cg14327531	14	473	0.0295983	1	1609	0.000621504	46	46
V21_S14	cg14394692	1390	2827	0.491687	10	7208	0.00138735	205	205
V21_S14	cg14458834	3	378	0.00793651	0	998	0	20	20
V21_S14	cg14473102	16	603	0.026534	2	1024	0.00195312	29	29
V21_S14	cg14489801	6	50	0.12	0	335	0	6	6
V21_S14	cg14712186	138	2963	0.0465744	4	5837	0.000685284	190	190
V21_S14	cg14743594	1541	3431	0.44914	7	7250	0.000965517	208	208
V21_S14	cg14861089	9	780	0.0115385	1	1503	0.000665336	45	45
V21_S14	cg15044248	8	181	0.0441989	0	685	0	19	19
V21_S14	cg15267232	53	750	0.0706667	1	1736	0.000576037	49	49
V21_S14	cg15467646	446	1676	0.26611	7	4992	0.00140224	126	126
V21_S14	cg15576900	151	2012	0.0750497	10	5728	0.00174581	160	160
V21_S14	cg15778437	138	1340	0.102985	0	4135	0	111	111
V21_S14	cg15836635	141	2852	0.049439	4	10366	0.000385877	289	289
V21_S14	cg15994026	12	1716	0.00699301	3	4872	0.000615764	139	139
V21_S14	cg16150752	125	570	0.219298	0	1043	0	34	34
V21_S14	cg16328106	0	320	0	0	1009	0	30	30
V21_S14	cg16732616	41	395	0.103797	0	698	0	19	19
V21_S14	cg16779463	55	2003	0.0274588	4	6272	0.000637755	162	162
V21_S14	cg16926316	557	607	0.917628	5	2606	0.00191865	58	58
V21_S14	cg17031478	36	854	0.0421546	2	2083	0.000960154	55	55
V21_S14	cg17712694	331	1886	0.175504	0	3565	0	105	105
V21_S14	cg17774001	368	431	0.853828	8	3186	0.00251099	86	84
V21_S14	cg17812788	2	382	0.0052356	1	848	0.00117925	21	21
V21_S14	cg17839237	3	289	0.0103806	1	1025	0.00097561	25	25
V21_S14	cg17872757	20	1100	0.0181818	0	3328	0	97	97
V21_S14	cg17969084	2	1393	0.00143575	6	4581	0.00130976	123	123
V21_S14	cg18091469	42	224	0.1875	1	857	0.00116686	21	21
V21_S14	cg18206027	7	548	0.0127737	0	1397	0	39	39
V21_S14	cg18621142	560	689	0.812772	5	3219	0.00155328	84	84
V21_S14	cg18751958	782	873	0.895762	8	3046	0.0026264	67	67
V21_S14	cg18816098	5	465	0.0107527	0	1340	0	41	41
V21_S14	cg19497031	191	5135	0.0371957	14	10145	0.00137999	327	327
V21_S14	cg19807257	95	903	0.105205	1	3017	0.000331455	70	70
V21_S14	cg19882915	705	749	0.941255	9	3465	0.0025974	84	84
V21_S14	cg20072442	200	3315	0.0603318	10	9543	0.00104789	271	271
V21_S14	cg20079899	83	2234	0.0371531	4	6044	0.000661813	170	170
V21_S14	cg20183619	214	4312	0.0496289	15	14152	0.00105992	386	386
V21_S14	cg20295992	165	3100	0.0532258	9	10496	0.00085747	285	285
V21_S14	cg20449590	125	688	0.181686	8	2251	0.00355398	58	58
V21_S14	cg20690085	553	589	0.938879	1	3112	0.000321337	83	83
V21_S14	cg20872937	394	4964	0.0793715	13	13689	0.000949668	384	384
V21_S14	cg20980783	258	4394	0.0587164	6	11750	0.000510638	339	339
V21_S14	cg21038156	200	3484	0.0574053	15	8064	0.00186012	243	243
V21_S14	cg21039708	61	545	0.111927	2	1659	0.00120555	46	46
V21_S14	cg21185289	625	5808	0.10761	11	17004	0.000646907	463	463
V21_S14	cg21277995	230	5877	0.0391356	25	12587	0.00198618	378	378
V21_S14	cg21790626	31	359	0.086351	1	921	0.00108578	28	28
V21_S14	cg21898844	494	516	0.957364	8	3032	0.00263852	82	82
V21_S14	cg21929943	54	843	0.0640569	1	2619	0.000381825	67	67
V21_S14	cg22231056	0	629	0	0	2029	0	58	58
V21_S14	cg22399133	17	433	0.039261	0	1638	0	36	36
V21_S14	cg22868282	82	2040	0.0401961	2	5902	0.000338868	172	172
V21_S14	cg23026864	53	411	0.128954	1	950	0.00105263	25	25
V21_S14	cg23164203	25	602	0.0415282	2	2313	0.000864678	63	63
V21_S14	cg23871697	784	865	0.906358	10	3408	0.00293427	72	72
V21_S14	cg23912454	23	426	0.0539906	0	1153	0	33	33
V21_S14	cg23960736	46	96	0.479167	2	2425	0.000824742	66	65
V21_S14	cg24221648	90	831	0.108303	2	1598	0.00125156	45	45
V21_S14	cg24292235	31	1238	0.0250404	1	3629	0.000275558	104	104
V21_S14	cg24416513	39	638	0.0611285	0	888	0	26	26
V21_S14	cg24507921	4	313	0.0127796	1	2292	0.0004363	54	54
V21_S14	cg24632241	9	142	0.0633803	0	424	0	12	12
V21_S14	cg24761507	1277	16144	0.0791006	31	58206	0.000532591	1663	1660
V21_S14	cg24831879	782	835	0.936527	11	4512	0.00243794	97	97
V21_S14	cg25200152	18	317	0.0567823	1	1076	0.000929368	33	33
V21_S14	cg25875213	15	1289	0.0116369	0	3633	0	121	121
V21_S14	cg25884711	214	2822	0.0758327	5	9569	0.000522521	253	253
V21_S14	cg26121782	21	543	0.038674	3	1134	0.0026455	30	30
